case,variant,part,time,dp,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,velocity_gradient_norm,shear_rate_proxy
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1142,-1,1,0.0024999999,-0.027500946,0.057499979,0.027614344649021023,0.9204781549673675,0.57499979,lateral_surface,101,101,0.0074999660000322705,8.892227804931066,0.685196580423275,0.0008158696518415704,0.015197028,-10112035.0,-17482.61605619,-11.177109,-13.007015733333333,45.9834193421486,-3.5352782133034557,119.99986,0.80004919,-1.0802066e-07,1.1434802e-07,0.0,0.0,-13.007026,1.1434802e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.04230111445630159,0.05960446539898538
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,720,-1,1,-0.027500944,0.0024999999,0.042500004,0.02761434265723405,0.9204780885744683,0.42500003999999997,lateral_surface,101,101,0.007499988999999999,8.892200692161763,0.685194491230643,0.0007890585111541233,0.022289356,-14848331.0,-19180.0765657,-5.9878421,-15.9814803,43.42327001417365,-2.717099367458073,119.99972,0.80004948,-2.0700354e-07,2.1885828e-07,0.0,0.0,-15.98149,2.1885828e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.03537853971700051,0.050025169131561395
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,721,-1,1,-0.027500944,0.0024999999,0.049999993,0.02761434265723405,0.9204780885744683,0.49999993,lateral_surface,101,101,0.007499986000000266,8.892207490766063,0.6851950151016594,0.0007929538845157267,0.019898804,-13251342.0,-18731.02553978,-7.206038,-15.211864666666665,43.88091746459126,-2.884650792400638,119.99971,0.8000496,-2.1426162e-07,2.264871e-07,0.0,0.0,-15.211875,2.264871e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.03702261650468966,0.052284747494562224
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,722,-1,1,-0.027500946,0.0024999999,0.057499979,0.027614344649021023,0.9204781549673675,0.57499979,lateral_surface,101,101,0.0074999660000322705,8.892227804931064,0.6851965804232748,0.0008158696054040256,0.015197024,-10112032.0,-17482.6157537,-11.177112,-13.007012433333335,45.983418345805255,-3.535279033635934,119.99986,0.80004919,-1.0802253e-07,1.1435e-07,0.0,0.0,-13.007023,1.1435e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.04230111122348212,0.059604460910826475
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1200,-1,1,0.0024999999,0.0024999999,0.0425,0.0035355337645113817,0.11785112548371272,0.425,measurement_core,178,178,0.0074999890000000055,12.977546192713854,0.9999935301479332,5.871372702004082e-07,0.063735947,-42504436.0,-21032.69067886,-16.216887,-2.27624,27.73969050000032,-12.186628167504447,120.0,0.80004787,0.0,0.0,0.0,0.0,-2.2762504,0.0,0.4634175,163.9004129784187,0.764631,180,0.0,0.03064331811702785,0.04333619607721395
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1201,-1,1,0.0024999999,0.0024999999,0.04999999,0.0035355337645113817,0.11785112548371272,0.4999999,measurement_core,178,178,0.007499980999999996,12.977556959215939,0.999994359767976,6.3321771000149e-05,0.05953693,-39701080.0,-20354.2575125,-18.668947,-0.8465946666666669,29.273312500000298,-34.57771901075086,120.0,0.8000468,0.0,0.0,0.0,0.0,-0.84660482,0.0,0.4634175,163.9004129784187,0.764631,180,0.0,0.033182043649791236,0.046926496156790794
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1680,-1,1,0.032500945,0.0024999999,0.042500004,0.0325969542349132,1.0865651411637733,0.42500003999999997,lateral_surface,101,101,0.007499988999999999,8.89219992731033,0.6851944322945025,0.0007890586311138237,0.022289367,-14848338.0,-19180.07663217,-5.9878435,-15.981482166666666,43.423274297366014,-2.7170993181055505,119.99972,0.80004948,-2.0699912e-07,2.188536e-07,0.0,0.0,-15.981492,2.188536e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.035378544217205925,0.050025175511795965
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1681,-1,1,0.032500945,0.0024999999,0.049999993,0.0325969542349132,1.0865651411637733,0.49999993,lateral_surface,101,101,0.007499986,8.892206643008068,0.6851949497770982,0.0007929537641144555,0.019898796,-13251337.0,-18731.02406664,-7.2060404,-15.211863200000002,43.880915180713586,-2.884650920389133,119.99971,0.8000496,-2.1425363e-07,2.2647866e-07,0.0,0.0,-15.211873,2.2647866e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.03702260646875672,0.052284733321453516
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1682,-1,1,0.032500945,0.0024999999,0.057499979,0.0325969542349132,1.0865651411637733,0.57499979,lateral_surface,101,101,0.0074999660000322705,8.892228481592854,0.6851966325639031,0.0008158694837619178,0.01519702,-10112030.0,-17482.61503522,-11.177108,-13.007012766666668,45.98341249261933,-3.535278493034307,119.99986,0.80004919,-1.080176e-07,1.1434478e-07,0.0,0.0,-13.007023,1.1434478e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.04230110239640977,0.05960444830779866
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1260,-1,1,0.0024999999,0.032500945,0.042500004,0.0325969542349132,1.0865651411637733,0.42500003999999997,lateral_surface,101,101,0.007499988999999999,8.89219992731033,0.6851944322945025,0.0007890586310667498,0.022289367,-14848338.0,-19180.07713337,-5.9878411,-15.981485966666668,43.423279835324294,-2.7170990185702544,119.99972,0.80004948,-2.0700061e-07,2.1885518e-07,0.0,0.0,-15.981496,2.1885518e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.03537854718583766,0.05002517971303866
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1261,-1,1,0.0024999999,0.032500945,0.049999993,0.0325969542349132,1.0865651411637733,0.49999993,lateral_surface,101,101,0.007499986,8.89220664300807,0.6851949497770983,0.0007929538247927018,0.019898806,-13251344.0,-18731.02500502,-7.206037,-15.211867333333332,43.88091545390111,-2.8846501545373138,119.99971,0.8000496,-2.1425161e-07,2.2647652e-07,0.0,0.0,-15.211877,2.2647652e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.03702261293406913,0.05228474253716642
CaseM3n_Dp0075Overhang045,dp0075_overhang045,9,0.001131,0.0075,1262,-1,1,0.0024999999,0.032500945,0.057499979,0.0325969542349132,1.0865651411637733,0.57499979,lateral_surface,101,101,0.0074999660000322705,8.892228481592856,0.6851966325639033,0.0008158695460817977,0.015197026,-10112034.0,-17482.61569517,-11.177105,-13.007017333333335,45.98341176499839,-3.535277195883779,119.99986,0.80004919,-1.0801808e-07,1.1434528e-07,0.0,0.0,-13.007028,1.1434528e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.04230110796412339,0.05960445633638124
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1139,-1,1,0.0024999999,-0.027501,0.035000019,0.027614398427269787,0.9204799475756597,0.35000019,lateral_surface,101,101,0.007499982000045065,8.892181791622368,0.685194803403261,0.0006908429815402685,0.018707911,-12440552.0,-20124.829861,-5.0864596,-18.3736608,46.52943073759495,-2.5323984830282136,119.99984,0.80004925,-1.2009531e-07,1.2716765e-07,0.0,0.0,-18.373671,1.2716765e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.03055410554121172,0.04296023524744803
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1049,-1,1,-0.0050001685,-0.0050001685,0.035000015,0.007071306106850735,0.23571020356169117,0.35000015,measurement_core,178,178,0.007499982000000484,12.977543861309726,0.9999959316042,0.00045151001798093073,0.032478146,-21634342.0,-22278.61992377,-18.658327,-0.25088726666666616,28.440505896938582,-113.35970244645858,119.99809,0.80005252,-1.4122048e-06,1.4797542e-06,0.0,0.0,-0.25089723,1.4797542e-06,0.4634175,163.9004129784187,0.764631,180,0.0,0.020065854375002995,0.02836986584805795
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1183,-1,1,0.0024999999,-0.0050001997,0.027500032,0.005590348516852961,0.18634495056176537,0.27500031999999996,measurement_core,178,178,0.007499978000005891,12.97754997023905,0.9999964023330633,0.00041328502043204684,0.043944366,-29288000.0,-22258.53939504,-18.691095,-1.3604550000000006,30.131157689710165,-22.14785324741366,119.99966,0.8000499,-2.555613e-07,2.6893329e-07,0.0,0.0,-1.3604649,2.6893329e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.024515559874357065,0.03464561526469018
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1184,-1,1,0.0024999999,-0.0050002015,0.035000015,0.005590350126834835,0.18634500422782785,0.35000015,measurement_core,178,178,0.007499983000000218,12.977531688669412,0.9999949936308113,0.0003995645987605202,0.044574536,-29702688.0,-22973.23181072,-17.553471,-1.7947233333333337,29.060407012161193,-16.192137513578427,119.99817,0.80005234,-1.3585161e-06,1.4230648e-06,0.0,0.0,-1.7947335,1.4230648e-06,0.4634175,163.9004129784187,0.764631,180,0.0,0.025252685601577025,0.03570825757234122
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1319,-1,1,0.010000168,-0.0050001685,0.035000015,0.01118056550701333,0.3726855169004444,0.35000015,interior,178,178,0.00749998200000051,12.977543595195087,0.9999959110985049,0.0004515100432648793,0.032478139,-21634336.0,-22278.61936469,-18.658327,-0.2508875999999998,28.44050650659402,-113.35955426491401,119.99809,0.80005252,-1.4122039e-06,1.4797532e-06,0.0,0.0,-0.25089756,1.4797532e-06,0.4634175,163.9004129784187,0.764631,180,0.0,0.020065853733320916,0.02836986492127254
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,719,-1,1,-0.027501,0.0024999999,0.035000019,0.027614398427269787,0.9204799475756597,0.35000019,lateral_surface,101,101,0.007499982000045065,8.892181791622367,0.6851948034032609,0.0006908429817801371,0.018707907,-12440549.0,-20124.82994891,-5.0864635,-18.373656166666667,46.52942310040692,-2.5323987059701385,119.99984,0.80004925,-1.2009194e-07,1.2716409e-07,0.0,0.0,-18.373667,1.2716409e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.030554105149674982,0.04296023468676558
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1063,-1,1,-0.0050001997,0.0024999999,0.027500032,0.005590348516852961,0.18634495056176537,0.27500031999999996,measurement_core,178,178,0.007499978000005891,12.97754997023905,0.9999964023330633,0.0004132850375009002,0.043944374,-29288004.0,-22258.54003221,-18.691093,-1.3604553333333331,30.131154815556872,-22.14784570819442,119.99966,0.8000499,-2.5556039e-07,2.6893235e-07,0.0,0.0,-1.3604652,2.6893235e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.024515559144029968,0.034645614238213156
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1064,-1,1,-0.0050002015,0.0024999999,0.035000015,0.005590350126834835,0.18634500422782785,0.35000015,measurement_core,178,178,0.007499983000000218,12.97753168866941,0.9999949936308112,0.0003995646640732299,0.044574518,-29702676.0,-22973.23122658,-17.553469,-1.7947249999999997,29.06040617047681,-16.19212200781558,119.99817,0.80005234,-1.3585161e-06,1.4230648e-06,0.0,0.0,-1.7947351,1.4230648e-06,0.4634175,163.9004129784187,0.764631,180,0.0,0.025252685091370318,0.03570825684959882
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1079,-1,1,-0.0050001685,0.010000168,0.035000015,0.01118056550701333,0.3726855169004444,0.35000015,interior,178,178,0.00749998200000051,12.977543595195092,0.9999959110985054,0.00045151000379332326,0.032478157,-21634348.0,-22278.62010044,-18.658325,-0.25088886666666593,28.4405050545084,-113.35897615694047,119.99809,0.80005252,-1.4122029e-06,1.4797522e-06,0.0,0.0,-0.25089884,1.4797522e-06,0.4634175,163.9004129784187,0.764631,180,0.0,0.020065853488627973,0.028369864589890707
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1197,-1,1,0.0024999999,0.0024999999,0.020000046,0.0035355337645113817,0.11785112548371272,0.20000046,interior,178,178,0.007499977,12.977543721304558,0.99999592081598,0.00014943081000000095,0.057420541,-38279336.0,-21618.33688059,-18.6731,-2.4163873333333328,31.63423100000084,-13.091539822120481,120.0,0.80004883,0.0,0.0,0.0,0.0,-2.4163976,0.0,0.4634175,163.9004129784187,0.764631,180,0.0,0.025180673991128527,0.03561085066794942
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1198,-1,1,0.0024999999,0.0024999999,0.027500028,0.0035355337645113817,0.11785112548371272,0.27500028,measurement_core,178,178,0.007499981999999999,12.977506878106308,0.9999930818312883,9.664827700008642e-05,0.06018379,-40115384.0,-23109.35859524,-17.165979,-3.4539283333333324,30.929861000000585,-8.954980536654812,119.9972,0.80005336,-2.0741959e-06,2.1812407e-06,0.0,0.0,-3.453938,2.1812407e-06,0.4634175,163.9004129784187,0.764631,180,0.0,0.02602417029035874,0.036803734574132295
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1199,-1,1,0.0024999999,0.0024999999,0.035000015,0.0035355337645113817,0.11785112548371272,0.35000015,measurement_core,178,178,0.007499985000000001,12.977487051540521,0.9999915540780142,4.802914900010302e-05,0.060924787,-40603784.0,-23933.39675079,-12.179318,-9.387500000000001,32.35022700000013,-3.446096085219721,120.0,0.80004704,0.0,0.0,0.0,0.0,-9.3875093,0.0,0.4634175,163.9004129784187,0.764631,180,0.0,0.027000887615166103,0.03818502146147963
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1213,-1,1,0.0024999999,0.010000199,0.027500032,0.010307957098261565,0.3435985699420522,0.27500031999999996,interior,178,178,0.0074999780000042674,12.977549694298633,0.9999963810702344,0.0004132850665953566,0.043944366,-29288000.0,-22258.5394358,-18.691092,-1.3604556666666656,30.131153758147114,-22.14783950437229,119.99966,0.8000499,-2.5556113e-07,2.6893312e-07,0.0,0.0,-1.3604659,2.6893312e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.02451555827771697,0.03464561298950238
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1214,-1,1,0.0024999999,0.010000201,0.035000015,0.010307959038548854,0.34359863461829515,0.35000015,interior,178,178,0.007499983000000269,12.977531346772329,0.9999949672856342,0.00039956462292080477,0.044574544,-29702694.0,-22973.23321245,-17.553473,-1.7947233333333337,29.06041014891401,-16.19213926134242,119.99817,0.80005234,-1.3585133e-06,1.4230618e-06,0.0,0.0,-1.7947335,1.4230618e-06,0.4634175,163.9004129784187,0.764631,180,0.0,0.025252684790236,0.03570825641307747
CaseM3n_Dp0075Overhang045,dp0075_overhang045,10,0.001206,0.0075,1333,-1,1,0.010000199,0.0024999999,0.027500032,0.010307957098261565,0.3435985699420522,0.27500031999999996,interior,178,178,0.0074999780000042674,12.977549694298633,0.9999963810702344,0.00041328521694446337,0.043944374,-29288004.0,-22258.53944062,-18.691093,-1.3604553333333331,30.131154514346033,-22.14784548678999,119.99966,0.8000499,-2.5556022e-07,2.6893215e-07,0.0,0.0,-1.3604652,2.6893215e-07,0.4634175,163.9004129784187,0.764631,180,0.0,0.024515558917991565,0.03464561386353032
